route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
998-203,Weekend-1,1338-99802-28200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-31200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-31800-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-34800-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-35400-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-38400-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-39000-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-42000-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-42600-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-45600-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-46200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-49200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-49800-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-52800-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-53400-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-56400-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-57000-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-60000-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-60600-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-63600-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekend-1,1338-99802-64200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-67200-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
998-203,Weekday-1,1338-99802-70800-2-e4462ab9,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
128-202,Weekday-1,1339-12801-21900-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-25500-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-29100-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-30900-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-32700-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-36300-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-38100-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-39900-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-43500-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-45300-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-47100-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-50700-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-52500-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-54300-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-57900-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-59700-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-61500-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-65100-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekend-1,1339-12801-66900-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-68700-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12801-72300-2-55395ec2,Hibiscus Coast Station To Helensville,,0,,1339-12801-3dc989f9,0,0
128-202,Weekday-1,1339-12802-19200-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-22800-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-26400-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-27900-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-30000-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-33600-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-35100-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-37200-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-40800-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-42300-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-44400-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-48000-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-49500-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-51600-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-55200-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-56700-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-58800-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-62400-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekend-1,1339-12802-63900-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-66000-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
128-202,Weekday-1,1339-12802-69600-2-acc84df8,Helensville To Hibiscus Coast Station,,1,,1339-12802-7fceb8dd,0,0
MEX-403,Weekday-1,1341-80098-58800-1-b085b8fe,Parnell To Snells Beach,,1,,1341-80098-7f5613c4,0,0
MEX-403,Weekday-1,1341-80098-61500-1-b085b8fe,Parnell To Snells Beach,,1,,1341-80098-7f5613c4,0,0
MEX-403,Weekday-1,1341-80099-22500-1-c50e6fd1,Snells Beach To Parnell,,0,,1341-80099-1b6a04ef,0,0
MEX-403,Weekday-1,1341-80099-25200-1-278a2e06,Snells Beach To Parnell,,0,,1341-80099-1b6a04ef,0,0
999-203,Weekend-1,1342-99901-20700-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Daily-1,1342-99901-22500-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Daily-1,1342-99901-24300-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-26100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-26100-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-27900-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-27900-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-29700-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-29700-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-31500-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-31500-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-33300-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-33300-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-35100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-35100-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-36900-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-36900-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-38700-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-38700-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-40500-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-40500-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-42300-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-42300-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-44100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-44100-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-45900-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-45900-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-47700-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-47700-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-49500-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-49500-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-51300-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-51300-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-53100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-53100-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-54900-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-54900-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-56700-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-56700-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-58500-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-58500-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-60300-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-60300-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-62100-2-afbf5dd4,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-62100-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-63900-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-63900-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-65700-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-65700-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekend-1,1342-99901-67500-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Weekday-1,1342-99901-67500-2-edbe3886,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Daily-1,1342-99901-69300-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,ExSun-1,1342-99901-71100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,FriSat-2,1342-99901-72900-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,FriSat-2,1342-99901-74700-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,FriSat-2,1342-99901-76500-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,FriSat-2,1342-99901-78300-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
999-203,Friday-1,1342-99901-80100-2-550b2b21,Warkworth Loop,,0,,1342-99901-1f76c0e1,0,0
50A-217,Weekday-1,1346-05001-19200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Weekday-1,1346-05001-21000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Saturday-1,1346-05001-22800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-24600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Weekend-1,1346-05001-26400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-28200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-30000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-31800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-33600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-35400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-37200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-39000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-40800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-42600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-44400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-46200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-48000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-49800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-51600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-53400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-55200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-57000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-58800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-60600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-62400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-64200-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-66000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-67800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-69600-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-72300-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-75000-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Weekday-1,1346-05001-76800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Weekend-1,1346-05001-77700-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Daily-1,1346-05001-80400-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,ExSun-1,1346-05001-85800-2-dc01b80e,Onetangi (Seventh Ave) To Matiatia Wharf,,0,,1346-05001-9d054a0a,0,0
50A-217,Weekday-1,1346-05002-23100-2-d941963f,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-24300-2-d941963f,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-26100-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-27900-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-29700-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-29700-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-31500-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-31500-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-33300-2-28ca3b4a,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-35100-2-28ca3b4a,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-35100-2-f9051c79,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-36900-2-50864345,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-36900-2-f9051c79,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-38700-2-50864345,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-38700-2-f9051c79,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-40500-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-40500-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-42300-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-42300-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-44100-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-44100-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-45900-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-45900-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
502-217,Daily-1,1348-50201-33120-2-5569fce3,Rocky Bay to Matiatia Wharf,,0,,1348-50201-27c4103f,0,0
50A-217,Weekend-1,1346-05002-47700-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-47700-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-49500-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-49500-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-51300-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-51300-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-53100-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-53100-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-54900-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-54900-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-56700-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-56700-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-58500-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekday-1,1346-05002-58500-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-60300-2-c8f92bff,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-62100-2-50864345,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Weekend-1,1346-05002-63900-2-28ca3b4a,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,ExSun-1,1346-05002-65700-2-3bf1e732,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-65700-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Saturday-1,1346-05002-67500-2-3bf1e732,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Sunday-1,1346-05002-67500-2-e06b4e69,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-69300-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
50A-217,Daily-1,1346-05002-72000-2-0b2385ba,Matiatia Wharf To Onetangi (Seventh Ave),,1,,1346-05002-abb93707,0,0
